task,expert,endpoint,method,seed,ranking,same_checkpoint_control,validation_score25,test_fixed_score25,test_ranked_score25,validation_metric,test_metric,validation_call,test_call,threshold,operator,nominal_budget
grefcoco,instancevg,Qwen3.8,four_difference,2030,probability_difference,False,0.7675240705601237,0.711105124351303,0.7048577829452968,0.8091222151943215,0.7473272268383291,0.9599409656335652,0.9641834217168137,-0.5991365909576416,ge,0.96
grefcoco,instancevg,Qwen3.8,four_ratio,2026,log_ratio,False,0.7851219340782908,0.7299690894138332,0.7140175254516065,0.8315412186379928,0.7620168448515441,0.4698854452175135,0.6019907551824859,-5.802664279937744,gt,0.47
grefcoco,instancevg,Qwen3.8,four_ratio,2026,probability_difference,True,0.7670883407126291,0.7108782576638404,0.7054618155006664,0.8080680300794153,0.7457108016901568,0.9699908637290041,0.9670192553100984,-0.7546408772468567,ge,0.97
grefcoco,instancevg,Qwen3.8,four_ratio,2027,log_ratio,False,0.7811933375500738,0.7285284859484445,0.7138076737657034,0.8232482957340642,0.7607123613986331,0.46995572422517395,0.5680458270708675,-5.170469760894775,ge,0.47
grefcoco,instancevg,Qwen3.8,four_ratio,2027,probability_difference,True,0.7647129102537072,0.7124719961432664,0.7069761506394805,0.8080680300794153,0.7476958852054562,0.9599409656335652,0.9606386297252077,-0.5886308550834656,ge,0.96
grefcoco,instancevg,Qwen3.8,four_ratio,2028,log_ratio,False,0.7839271909480638,0.7292969968522247,0.7135184187391884,0.8321737297069366,0.76127952811729,0.48998524140839134,0.6452939341519439,-6.389966011047363,ge,0.49
grefcoco,instancevg,Qwen3.8,four_ratio,2028,probability_difference,True,0.7674678473539953,0.7092334741797351,0.7034115078127215,0.8073652400028112,0.7466749851118737,0.9699205847213437,0.9723789808014066,-0.7309830784797668,gt,0.97
grefcoco,instancevg,Qwen3.8,four_ratio,2029,log_ratio,False,0.7787406001827254,0.7273487791736382,0.7128576695119531,0.8107386323705109,0.7550690525479965,0.5299037177595053,0.5922922042934521,-4.511953353881836,gt,0.53
grefcoco,instancevg,Qwen3.8,four_ratio,2029,probability_difference,True,0.765872513880104,0.7148257380256927,0.7079261548932309,0.8085599831330381,0.7477809602132547,0.9799704828167827,0.9796387148002155,-0.6767090559005737,ge,0.98
grefcoco,instancevg,Qwen3.8,four_ratio,2030,log_ratio,False,0.7814463419776514,0.7290786376655418,0.7141848396336103,0.8264811300864432,0.7606556447267674,0.45997610513739545,0.5814309616311715,-5.810272693634033,ge,0.46
grefcoco,instancevg,Qwen3.8,four_ratio,2030,probability_difference,True,0.7640241759786353,0.7115418427246689,0.7059609222130845,0.8084194251177174,0.7497376853926212,0.9699908637290041,0.9668491052945013,-0.6625540852546692,ge,0.97
grefcoco,instancevg,Qwen3.8,gain,2026,regression,False,0.769126431934781,0.7125315486487254,0.7037234495079828,0.8061002178649237,0.7502481354394124,0.9199522102747909,0.9159458922950401,-0.4572525918483734,ge,0.92
grefcoco,instancevg,Qwen3.8,gain,2027,regression,False,0.7719375922411975,0.7199132234920456,0.7080452599041488,0.8053271487806593,0.7461928934010152,0.9899501019045611,0.9879760655644727,-0.7287997007369995,ge,0.99
grefcoco,instancevg,Qwen3.8,gain,2028,regression,False,0.7640312038794013,0.7033349403057029,0.6972889430848197,0.8069435659568487,0.7452287099792985,0.9799704828167827,0.9803193148626038,-0.6322726607322693,ge,0.98
grefcoco,instancevg,Qwen3.8,gain,2029,regression,False,0.7687469252934149,0.7148767830303718,0.7062558489067862,0.8077869140487737,0.7462212517369481,0.9699908637290041,0.9731730142075263,-0.8551065921783447,ge,0.97
grefcoco,instancevg,Qwen3.8,gain,2030,regression,False,0.7703422587673062,0.7128293111760202,0.7030768794487139,0.8065218919108862,0.7455122933386269,0.9899501019045611,0.9889118906502566,-0.850878119468689,ge,0.99
grefcoco,instancevg,Qwen3.8,route,2026,probability,False,0.789085670110338,0.7282959475937951,0.7137452854266512,0.831400660622672,0.7565436860165046,0.3699486963244079,0.4927260868332246,0.0005373849417082965,ge,0.37
grefcoco,instancevg,Qwen3.8,route,2027,probability,False,0.7869070208728652,0.7302895386098744,0.7145761846694836,0.8283786632932743,0.7587839945551995,0.3799985944198468,0.4800499106712418,0.0014764259103685617,ge,0.38
grefcoco,instancevg,Qwen3.8,route,2028,probability,False,0.788888888888889,0.7240620480390211,0.712389756969061,0.8275353152013494,0.756458611008706,0.40993745168318224,0.5148172305249128,0.00015934875409584492,ge,0.41
grefcoco,instancevg,Qwen3.8,route,2029,probability,False,0.7894230093471081,0.7193120267702692,0.7108782576638403,0.8248647129102538,0.7549272608683323,0.3899782135076253,0.48192156084280974,0.0003914774861186743,ge,0.39
grefcoco,instancevg,Qwen3.8,route,2030,probability,False,0.7843207533909622,0.723991152199189,0.7128548336783598,0.8356174010822968,0.7608825114142302,0.3899782135076253,0.5286560984601424,0.0004941682564094663,ge,0.39
nlvr2,nlvr2,MiniCPM,error,2026,probability,False,0.8352621025494128,0.8419745999856497,0.8415799669943317,0.8993125179031796,0.908301643108273,0.8998854196505299,0.8963191504627969,1.560075907036662e-05,ge,0.9
nlvr2,nlvr2,MiniCPM,error,2027,probability,False,0.8357920366657118,0.8416588935925953,0.8409700796441129,0.8997421942136924,0.9085886489201407,0.9099112002291607,0.908301643108273,0.00012601532216649503,ge,0.91
nlvr2,nlvr2,MiniCPM,error,2028,probability,False,0.8353766828988828,0.83924086962761,0.8393915476788405,0.8997421942136924,0.9071536198608022,0.8599255227728445,0.8617349501327402,1.4528410247294232e-05,ge,0.86
nlvr2,nlvr2,MiniCPM,error,2029,probability,False,0.8358636493841306,0.8424481595752314,0.8416588935925953,0.9000286450873675,0.9079428858434383,0.8299914064737898,0.8246394489488412,0.001538369688205421,ge,0.83
nlvr2,nlvr2,MiniCPM,error,2030,probability,False,0.8362790031509596,0.8417234699002656,0.841429288943101,0.9000286450873675,0.9074406256726699,0.9498710971068461,0.9429575948912966,0.00030057248659431934,ge,0.95
nlvr2,nlvr2,MiniCPM,four_difference,2026,log_ratio,True,0.8359925522772844,0.8425127358829017,0.8415153906866615,0.8998854196505299,0.9081581402023391,0.879977083930106,0.8691253497883332,-2.989978551864624,ge,0.88
nlvr2,nlvr2,MiniCPM,four_difference,2026,probability_difference,False,0.8365654540246348,0.8430221711989668,0.8424266341393414,0.8994557433400172,0.9071536198608022,0.9899742194213692,0.9901700509435316,-0.10858634114265442,ge,0.99
nlvr2,nlvr2,MiniCPM,four_difference,2027,log_ratio,True,0.8359066170151819,0.8422329052163307,0.8412283848747937,0.8997421942136924,0.9077276314845376,0.939988541965053,0.9338451603644974,-5.144361972808838,ge,0.94
nlvr2,nlvr2,MiniCPM,four_difference,2027,probability_difference,False,0.8359352621025494,0.842577312190572,0.8416301930114085,0.8983099398453165,0.9067948625959675,0.9899742194213692,0.9910310683791347,-0.18117938935756683,ge,0.99
nlvr2,nlvr2,MiniCPM,four_difference,2028,log_ratio,True,0.8346748782583787,0.8403243165674106,0.8385735811150176,0.899169292466342,0.9075123771256368,0.9899742194213692,0.9906723111143001,-7.820161819458008,ge,0.99
nlvr2,nlvr2,MiniCPM,four_difference,2028,probability_difference,False,0.8365368089372672,0.8405252206357179,0.8401018870632131,0.8984531652821541,0.9080146372964053,0.9899742194213692,0.9903853053024324,-0.3423033654689789,ge,0.99
nlvr2,nlvr2,MiniCPM,four_difference,2029,log_ratio,True,0.8357633915783443,0.8424768601564182,0.8407189495587286,0.9006015468347178,0.9071536198608022,0.8498997421942137,0.8412857860371673,-3.638676881790161,ge,0.85
nlvr2,nlvr2,MiniCPM,four_difference,2029,probability_difference,False,0.836665711830421,0.8429360694554064,0.8418454473703093,0.8990260670295045,0.9060055966133315,0.9899742194213692,0.9891655306019946,-0.20271095633506775,ge,0.99
nlvr2,nlvr2,MiniCPM,four_difference,2030,log_ratio,True,0.8345316528215411,0.8423907584128579,0.8411638085671235,0.9000286450873675,0.9074406256726699,0.8498997421942137,0.8453756188562819,-3.771627902984619,ge,0.85
nlvr2,nlvr2,MiniCPM,four_difference,2030,probability_difference,False,0.836551131480951,0.8435674822415155,0.8422687809428141,0.8983099398453165,0.9075123771256368,0.9899742194213692,0.9914615770969362,-0.19141565263271332,ge,0.99
nlvr2,nlvr2,MiniCPM,four_ratio,2026,log_ratio,False,0.8362933256946434,0.8420033005668366,0.8414651646695845,0.8993125179031796,0.9077993829375045,0.939988541965053,0.932338379852192,-7.357630252838135,ge,0.94
nlvr2,nlvr2,MiniCPM,four_ratio,2026,probability_difference,True,0.8347894586078488,0.8397646552342686,0.8391906436105331,0.8977370380979662,0.9075841285786037,0.9899742194213692,0.9922508430795723,-0.432656854391098,ge,0.99
nlvr2,nlvr2,MiniCPM,four_ratio,2027,log_ratio,False,0.8359066170151819,0.8422329052163307,0.8412283848747937,0.8997421942136924,0.9077276314845376,0.939988541965053,0.9338451603644974,-5.144361972808838,ge,0.94
nlvr2,nlvr2,MiniCPM,four_ratio,2027,probability_difference,True,0.8359352621025494,0.842577312190572,0.8416301930114085,0.8983099398453165,0.9067948625959675,0.9899742194213692,0.9910310683791347,-0.18117938935756683,ge,0.99
nlvr2,nlvr2,MiniCPM,four_ratio,2028,log_ratio,False,0.8358779719278144,0.8413862380713211,0.840733299849322,0.8994557433400172,0.9075123771256368,0.9699226582641077,0.9676400947119179,-7.614771842956543,ge,0.97
nlvr2,nlvr2,MiniCPM,four_ratio,2028,probability_difference,True,0.8354912632483529,0.8412642606012772,0.8406256726698715,0.8975938126611286,0.9067948625959675,0.9899742194213692,0.9903853053024324,-0.22819791734218597,ge,0.99
nlvr2,nlvr2,MiniCPM,four_ratio,2029,log_ratio,False,0.8364222285877971,0.8426992896606157,0.8419530745497597,0.9000286450873675,0.908229891655306,0.9299627613864222,0.9264547607089043,-6.099917411804199,ge,0.93
nlvr2,nlvr2,MiniCPM,four_ratio,2029,probability_difference,True,0.8346032655399599,0.8417019444643755,0.8411709837124202,0.898166714408479,0.906436105331133,0.9899742194213692,0.9916050800028701,-0.16860052943229675,ge,0.99
nlvr2,nlvr2,MiniCPM,four_ratio,2030,log_ratio,False,0.8356774563162417,0.8417091196096722,0.8410346559517831,0.8997421942136924,0.9080863887493722,0.9299627613864222,0.9296835760924159,-4.7400689125061035,ge,0.93
nlvr2,nlvr2,MiniCPM,four_ratio,2030,probability_difference,True,0.8357347464909768,0.8416804190284853,0.8413360120542441,0.8985963907189917,0.9076558800315706,0.9899742194213692,0.9911745712850685,-0.1725480854511261,ge,0.99
nlvr2,nlvr2,MiniCPM,gain,2026,regression,False,0.8348324262389001,0.840733299849322,0.8403530171485973,0.8985963907189917,0.9067231111430006,0.9899742194213692,0.9903135538494654,-0.21196576952934265,ge,0.99
nlvr2,nlvr2,MiniCPM,gain,2027,regression,False,0.8349040389573188,0.8431656741049007,0.8420320011480232,0.8987396161558293,0.9069383655019014,0.9899742194213692,0.9885197675252924,-0.23289483785629272,ge,0.99
nlvr2,nlvr2,MiniCPM,gain,2028,regression,False,0.8344457175594385,0.8393987228241373,0.8397861806701585,0.8977370380979662,0.9069383655019014,0.9899742194213692,0.9908875654732008,-0.3863624930381775,ge,0.99
nlvr2,nlvr2,MiniCPM,gain,2029,regression,False,0.8354339730736179,0.842319006959891,0.8413790629260243,0.8988828415926668,0.9067231111430006,0.9899742194213692,0.9918203343617709,-0.3368431627750397,ge,0.99
nlvr2,nlvr2,MiniCPM,gain,2030,regression,False,0.8355342308794041,0.8399942598837628,0.8395637511659612,0.8988828415926668,0.9062208509722322,0.9899742194213692,0.9901700509435316,-0.2702803313732147,ge,0.99
nlvr2,nlvr2,MiniCPM,route,2026,probability,False,0.8362360355199083,0.8426777642247256,0.8420894023103968,0.8995989687768547,0.907297122766736,0.879977083930106,0.8772332639735955,9.101400064537302e-05,ge,0.88
nlvr2,nlvr2,MiniCPM,route,2027,probability,False,0.8369235176167288,0.8403530171485973,0.8400875367726197,0.8998854196505299,0.9075841285786037,0.8398739616155829,0.8386309822773911,1.2550027349789161e-05,ge,0.84
nlvr2,nlvr2,MiniCPM,route,2028,probability,False,0.836379260956746,0.8418741479514961,0.8408768027552558,0.8998854196505299,0.9077276314845376,0.9199369808077915,0.9158355456697999,0.0004337143909651786,ge,0.92
nlvr2,nlvr2,MiniCPM,route,2029,probability,False,0.8364079060441134,0.8415010403960681,0.8413073114730574,0.8994557433400172,0.9079428858434383,0.8699513033514752,0.8660400373107555,0.00018013599037658423,ge,0.87
nlvr2,nlvr2,MiniCPM,route,2030,probability,False,0.8363506158693784,0.8418454473703093,0.8413503623448375,0.8997421942136924,0.9072253713137691,0.9299627613864222,0.9272440266915405,0.00011133222869830206,ge,0.93
nlvr2,nlvr2,Qwen3.8,error,2026,probability,False,0.8395875107419077,0.8425701370452752,0.8420176508574299,0.907046691492409,0.9022745210590515,0.7999140647378975,0.8033292674176652,7.230258779600263e-05,ge,0.8
nlvr2,nlvr2,Qwen3.8,error,2027,probability,False,0.8398739616155829,0.8425557867546818,0.8420678768745067,0.9069034660555715,0.9022027696060845,0.7399026067029505,0.7407620004305088,0.00032515457132831216,ge,0.74
nlvr2,nlvr2,Qwen3.8,error,2028,probability,False,0.8388857061014037,0.8408409270287723,0.8405395709263113,0.9069034660555715,0.9036377986654229,0.7199942709825266,0.727559733084595,0.0005172103410586715,ge,0.72
nlvr2,nlvr2,Qwen3.8,error,2029,probability,False,0.8398023488971641,0.8426203630623521,0.8416517184472986,0.9091950730449728,0.9051445791777284,0.7199942709825266,0.7212456052235058,0.004085870459675789,ge,0.72
nlvr2,nlvr2,Qwen3.8,error,2030,probability,False,0.8399169292466342,0.8423046566692977,0.84206070172921,0.9093382984818104,0.9034225443065222,0.8398739616155829,0.8320298486044342,0.0013198753586038947,ge,0.84
nlvr2,nlvr2,Qwen3.8,four_difference,2026,log_ratio,True,0.8395875107419077,0.842505560737605,0.8414149386525077,0.9100544256659983,0.9060773480662984,0.8398739616155829,0.8376264619358542,-5.0886969566345215,ge,0.84
nlvr2,nlvr2,Qwen3.8,four_difference,2026,probability_difference,False,0.8402893153824119,0.8423118318145943,0.8417952213532324,0.9099112002291607,0.9067948625959675,0.9699226582641077,0.9679988519767525,-0.28458863496780396,ge,0.97
nlvr2,nlvr2,Qwen3.8,four_difference,2027,log_ratio,True,0.8398309939845316,0.8434455047714717,0.8417952213532324,0.911200229160699,0.9073688742197029,0.8299914064737898,0.8323886058692689,-4.49802303314209,ge,0.83
nlvr2,nlvr2,Qwen3.8,four_difference,2027,probability_difference,False,0.8411057003723861,0.8443280476429649,0.8430436966348569,0.9084789458607849,0.9039248044772906,0.9799484388427385,0.9771830379565186,-0.25909605622291565,ge,0.98
nlvr2,nlvr2,Qwen3.8,four_difference,2028,log_ratio,True,0.8402320252076769,0.842857142857143,0.8421898543445505,0.9109137782870238,0.9057185908014638,0.8898596390718991,0.8899332711487408,-5.5232343673706055,ge,0.89
nlvr2,nlvr2,Qwen3.8,four_difference,2028,probability_difference,False,0.8405327986250357,0.8428427925665496,0.8427064648059124,0.9086221712976225,0.9059338451603645,0.9598968776854769,0.9595321805266557,-0.23020051419734955,ge,0.96
nlvr2,nlvr2,Qwen3.8,four_difference,2029,log_ratio,True,0.8377112575193354,0.8403243165674106,0.8391188921575662,0.9110570037238613,0.9075841285786037,0.8699513033514752,0.8727846738896463,-4.178714275360107,ge,0.87
nlvr2,nlvr2,Qwen3.8,four_difference,2029,probability_difference,False,0.84134918361501,0.8437970868910096,0.842713639951209,0.9093382984818104,0.9066513596900337,0.9799484388427385,0.9792638300925594,-0.3751336932182312,ge,0.98
nlvr2,nlvr2,Qwen3.8,four_difference,2030,log_ratio,True,0.8398739616155829,0.8430508717801537,0.8415225658319581,0.909481523918648,0.9058620937073976,0.7499283872815812,0.7526727416230179,-3.552999496459961,ge,0.75
nlvr2,nlvr2,Qwen3.8,four_difference,2030,probability_difference,False,0.8405614437124033,0.8431943746860875,0.843086747506637,0.9096247493554855,0.9072253713137691,0.9598968776854769,0.9598909377914903,-0.29492709040641785,ge,0.96
nlvr2,nlvr2,Qwen3.8,four_ratio,2026,log_ratio,False,0.8401460899455743,0.8429647700365933,0.8425916624811652,0.911486680034374,0.9057903422544307,0.8699513033514752,0.8740762000430509,-4.613958835601807,ge,0.87
nlvr2,nlvr2,Qwen3.8,four_ratio,2026,probability_difference,True,0.8399598968776855,0.8428643180024397,0.8431728492501973,0.9093382984818104,0.9052163306306953,0.9699226582641077,0.9662050656525795,-0.29177480936050415,ge,0.97
nlvr2,nlvr2,Qwen3.8,four_ratio,2027,log_ratio,False,0.8398309939845316,0.8434455047714717,0.8417952213532324,0.911200229160699,0.9073688742197029,0.8299914064737898,0.8323886058692689,-4.49802303314209,ge,0.83
nlvr2,nlvr2,Qwen3.8,four_ratio,2027,probability_difference,True,0.8411057003723861,0.8443280476429649,0.8430436966348569,0.9084789458607849,0.9039248044772906,0.9799484388427385,0.9771830379565186,-0.25909605622291565,ge,0.98
nlvr2,nlvr2,Qwen3.8,four_ratio,2028,log_ratio,False,0.8402320252076769,0.842857142857143,0.8421898543445505,0.9109137782870238,0.9057185908014638,0.8898596390718991,0.8899332711487408,-5.5232343673706055,ge,0.89
nlvr2,nlvr2,Qwen3.8,four_ratio,2028,probability_difference,True,0.8405327986250357,0.8428427925665496,0.8427064648059124,0.9086221712976225,0.9059338451603645,0.9598968776854769,0.9595321805266557,-0.23020051419734955,ge,0.96
nlvr2,nlvr2,Qwen3.8,four_ratio,2029,log_ratio,False,0.8403609281008307,0.8435890076774055,0.8421539786180671,0.9090518476081352,0.9054315849895961,0.8898596390718991,0.88505417234699,-4.287631988525391,ge,0.89
nlvr2,nlvr2,Qwen3.8,four_ratio,2029,probability_difference,True,0.839931251790318,0.8430939226519338,0.8421468034727704,0.9089086221712976,0.9070101169548683,0.9598968776854769,0.9522852837769965,-0.22549447417259216,ge,0.96
nlvr2,nlvr2,Qwen3.8,four_ratio,2030,log_ratio,False,0.8398739616155829,0.8430508717801537,0.8415225658319581,0.909481523918648,0.9058620937073976,0.7499283872815812,0.7526727416230179,-3.552999496459961,ge,0.75
nlvr2,nlvr2,Qwen3.8,four_ratio,2030,probability_difference,True,0.8405614437124033,0.8431943746860875,0.843086747506637,0.9096247493554855,0.9072253713137691,0.9598968776854769,0.9598909377914903,-0.29492709040641785,ge,0.96
nlvr2,nlvr2,Qwen3.8,gain,2026,regression,False,0.8387138355771985,0.8416086675755184,0.8416947693190787,0.9077628186765969,0.908229891655306,0.9598968776854769,0.9565903709550119,-0.3106471598148346,ge,0.96
nlvr2,nlvr2,Qwen3.8,gain,2027,regression,False,0.8397593812661128,0.8434096290449882,0.8422759560881108,0.9074763678029218,0.9042118102891583,0.9899742194213692,0.9909593169261678,-0.5174528360366821,ge,0.99
nlvr2,nlvr2,Qwen3.8,gain,2028,regression,False,0.8382555141793182,0.841178158857717,0.8405897969433881,0.9079060441134346,0.9044270646480591,0.9598968776854769,0.9580971514673172,-0.30899009108543396,ge,0.96
nlvr2,nlvr2,Qwen3.8,gain,2029,regression,False,0.8393583500429677,0.8422903063787043,0.8414436392336946,0.9080492695502721,0.906436105331133,0.9598968776854769,0.958240654373251,-0.26885250210762024,ge,0.96
nlvr2,nlvr2,Qwen3.8,gain,2030,regression,False,0.8400171870524206,0.8422544306522207,0.8415153906866614,0.9081924949871097,0.9041400588361914,0.9899742194213692,0.9887350218841932,-0.38928309082984924,ge,0.99
nlvr2,nlvr2,Qwen3.8,route,2026,probability,False,0.8397593812661128,0.8429575948912966,0.8427351653870991,0.907046691492409,0.9026332783238861,0.7999140647378975,0.798880677333716,5.027784573030658e-05,ge,0.8
nlvr2,nlvr2,Qwen3.8,route,2027,probability,False,0.8394299627613864,0.8425557867546819,0.8420822271651001,0.9089086221712976,0.9038530530243237,0.7099684904038958,0.7066800602712205,0.002013248624280095,ge,0.71
nlvr2,nlvr2,Qwen3.8,route,2028,probability,False,0.8389573188198224,0.8418454473703093,0.841967424840353,0.9077628186765969,0.9040683073832245,0.8498997421942137,0.8416445433020019,0.00028116285102441907,ge,0.85
nlvr2,nlvr2,Qwen3.8,route,2029,probability,False,0.8398023488971642,0.8431513238143074,0.8427208150965058,0.909481523918648,0.9042118102891583,0.759954167860212,0.7583411064074047,0.0012565479846671224,ge,0.76
nlvr2,nlvr2,Qwen3.8,route,2030,probability,False,0.8398739616155829,0.8427136399512091,0.842225730071034,0.9081924949871097,0.9048575733658607,0.7499283872815812,0.7474348855564326,0.0009504365734755993,ge,0.75
construction,rtdetr_x_fp32,MiniCPM,error,2026,probability,False,0.10798165974959693,0.11265667917538302,0.11450855730399546,0.21812181923959445,0.22911930648923418,0.7788873038516405,0.7922769640479361,0.059129804372787476,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,error,2027,probability,False,0.10705388899535563,0.11345416132823648,0.11315340055462031,0.21943098196525596,0.2291253763040382,0.7689015691868759,0.7792942743009321,0.19002777338027954,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,error,2028,probability,False,0.10857857718364279,0.11163610251969724,0.11395379812222817,0.21932024888034976,0.22564073213107894,0.7489300998573466,0.7566577896138482,0.22662235796451569,ge,0.75
construction,rtdetr_x_fp32,MiniCPM,error,2029,probability,False,0.10382509712996263,0.11156731257861378,0.11273905726146491,0.21814890968677128,0.22990350770895734,0.7788873038516405,0.7899467376830892,0.008460866287350655,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,error,2030,probability,False,0.10703461303967125,0.11208780440303191,0.112737441980419,0.21943098196525596,0.22949232168893552,0.7689015691868759,0.7809587217043942,0.18727901577949524,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_difference,2026,log_ratio,True,0.10417398823129682,0.10403198946200061,0.1039483271683989,0.2207269708303888,0.22271604145525356,0.7589158345221113,0.7699733688415447,-0.08936488628387451,ge,0.76
construction,rtdetr_x_fp32,MiniCPM,four_difference,2026,probability_difference,False,0.10455797932281947,0.10763255589308596,0.1118377754010868,0.2207269708303888,0.22151919702262796,0.7589158345221113,0.7683089214380826,-0.01648801565170288,ge,0.76
construction,rtdetr_x_fp32,MiniCPM,four_difference,2027,log_ratio,True,0.10039291708298954,0.10867828547189472,0.11387033192391746,0.21840948617358796,0.23009498853111496,0.7788873038516405,0.7892809587217043,-1.0986450910568237,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_difference,2027,probability_difference,False,0.10304587640569697,0.11123146409341321,0.11297984898228418,0.2191270620579996,0.22590669255486498,0.7888730385164051,0.7939414114513982,-0.08512895554304123,ge,0.79
construction,rtdetr_x_fp32,MiniCPM,four_difference,2028,log_ratio,True,0.110867343614074,0.1010151913629908,0.10126861974876791,0.2180381294788074,0.23358243652893326,0.7689015691868759,0.7806258322237017,-0.316249281167984,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_difference,2028,probability_difference,False,0.1022278994548627,0.11147913524581093,0.11367374377343961,0.2193613683209817,0.23706753735104394,0.7788873038516405,0.7942743009320905,-0.0833086222410202,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_difference,2029,log_ratio,True,0.10509645695324267,0.09858743445299838,0.09880324326759393,0.21754518867203937,0.2312189038829086,0.7689015691868759,0.7809587217043942,-0.3547515273094177,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_difference,2029,probability_difference,False,0.10651028970648257,0.10674970199694214,0.10863983473996808,0.2170841805238287,0.23031420481265008,0.8487874465049928,0.8538615179760319,-0.15434026718139648,ge,0.85
construction,rtdetr_x_fp32,MiniCPM,four_difference,2030,log_ratio,True,0.10781922601926675,0.10607949881755499,0.10838834043973575,0.2209509348306372,0.22460153595485094,0.7689015691868759,0.7736351531291611,-0.2931842505931854,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_difference,2030,probability_difference,False,0.10400148472959976,0.11431797470050066,0.11764170311983775,0.2193613683209817,0.23057666691849263,0.7788873038516405,0.7899467376830892,-0.17031188309192657,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2026,log_ratio,False,0.10591010867846867,0.11347960659845076,0.11371991501789111,0.21929256887137727,0.2301404923989437,0.7788873038516405,0.7902796271637816,-1.3436588048934937,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2026,probability_difference,True,0.10190966800748241,0.11328196655631823,0.11665197577374897,0.21943098196525596,0.22955418669669722,0.7788873038516405,0.7912782956058588,-0.10884908586740494,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2027,log_ratio,False,0.11125107118984306,0.0993285476071516,0.09925464014723498,0.22179252080355524,0.23149038799614485,0.7689015691868759,0.7819573901464714,-0.2739071249961853,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2027,probability_difference,True,0.10085403372851058,0.11361688725214963,0.11408743030663096,0.21707572173874692,0.23467218901838918,0.7888730385164051,0.7969374167776299,-0.06965917348861694,ge,0.79
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2028,log_ratio,False,0.11164238532826157,0.09862809226873387,0.09857810065933705,0.2180381294788074,0.23000559721303715,0.7689015691868759,0.783288948069241,-0.4775036573410034,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2028,probability_difference,True,0.09963952312941046,0.10495152345227951,0.1096796379008783,0.21789807345639844,0.22815985212860396,0.7788873038516405,0.7976031957390146,-0.10890354216098785,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2029,log_ratio,False,0.10534498133534209,0.11306924805448078,0.1159512188647017,0.2183127947773642,0.22973658816108528,0.7788873038516405,0.7866178428761651,-0.9724206328392029,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2029,probability_difference,True,0.10212169500654901,0.11081968938551227,0.11279806994672872,0.2162842419001542,0.2255677122416803,0.8687589158345221,0.8731691078561917,-0.09747463464736938,ge,0.87
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2030,log_ratio,False,0.11010936730135382,0.09783939001626635,0.09855972081968792,0.21751729735926367,0.23393609676645558,0.7689015691868759,0.7816245006657789,-0.37025827169418335,ge,0.77
construction,rtdetr_x_fp32,MiniCPM,four_ratio,2030,probability_difference,True,0.10228453674116161,0.10547291811342843,0.10829981057514294,0.2168469081294761,0.23555935306461712,0.7988587731811697,0.8112516644474035,-0.1065693274140358,ge,0.8
construction,rtdetr_x_fp32,MiniCPM,gain,2026,regression,False,0.10227600542887572,0.1133331577300786,0.1146512704435424,0.22059418705946607,0.22715438341479213,0.7589158345221113,0.7726364846870839,-0.026349209249019623,ge,0.76
construction,rtdetr_x_fp32,MiniCPM,gain,2027,regression,False,0.11502105264565711,0.11865112377735795,0.11799666857398437,0.21822410339870008,0.22820625410619372,0.8088445078459344,0.813249001331558,-0.014458496123552322,ge,0.81
construction,rtdetr_x_fp32,MiniCPM,gain,2028,regression,False,0.10140327488071836,0.11124410594674533,0.1153412637266712,0.22088915363632028,0.22799329390180714,0.7589158345221113,0.7733022636484687,0.0010181870311498642,ge,0.76
construction,rtdetr_x_fp32,MiniCPM,gain,2029,regression,False,0.10631346314988693,0.12024770793777992,0.1208325202716409,0.2160644686273638,0.2303989154626947,0.8487874465049928,0.8521970705725699,-0.18803671002388,ge,0.85
construction,rtdetr_x_fp32,MiniCPM,gain,2030,regression,False,0.10434423873185297,0.11597852679510554,0.11796780229333237,0.2181659282972604,0.2296097308251386,0.7788873038516405,0.7879494007989347,-0.05549885332584381,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,route,2026,probability,False,0.1094914144002768,0.10955210009460677,0.11203517976395429,0.2173202614379085,0.22985341505614795,0.7788873038516405,0.7912782956058588,0.07960143685340881,ge,0.78
